"location_id","observed_at","state","water_level","sensor"
"X1","2021-09-18 11:04:35","flow",12.8689503069603,"X2"
"EX56","2021-09-28 09:52:14","no_flow",11.8782246010477,"X2"
"X1","2021-09-21 13:13:07","flow",NA,"X5"
"EX71","2021-07-23 08:05:00","no_flow",24.1233846487297,"X4"
"EX21","2021-10-22 08:55:03","no_flow",1.76129014384467,"X6"
"X1","2021-07-27 08:56:58","flow",NA,"X6"
"EX56","2021-08-06 11:00:58","flow",22.0528203427218,"X1"
"EX31","2021-10-13 12:39:31","flow",3.47540287312207,"X6"
"EX61","2021-08-26 12:42:26","no_flow",15.7205629208041,"X1"
"EX4","2021-10-13 09:57:33","flow",32.3112870436267,"X1"
"EX48","2021-08-26 12:23:25","no_flow",15.7572564654675,"X1"
"EX31","2021-10-20 12:48:03","no_flow",NA,"X5"
"EX40","2021-10-20 12:37:47","no_flow",3.24475773523765,"X3"
"X15","2021-09-01 12:17:54","wt",NA,"X5"
"EX57","2021-09-18 13:05:29","wt",17.1883047073413,"X1"
"EX12","2021-09-03 08:48:19","no_flow",NA,"X5"
"X5","2021-09-07 09:14:32","no_flow",1.73508046908508,"X6"
"EX73","2021-08-26 14:06:59","no_flow",15.8254016198425,"X1"
"EX34","2021-10-20 12:42:30","no_flow",23.069755723394,"X4"
"X1","2021-07-23 08:47:56","flow",24.0290298195952,"X4"
"EX31","2021-10-22 11:19:01","no_flow",24.3487878516622,"X4"
"EX50","2021-08-18 09:36:04","flow",NA,"X3"
"EX34","2021-10-12 13:22:00","no_flow",5.46733815485117,"X7"
"EX68","2021-10-20 12:24:36","flow",3.12419323134352,"X3"
"X1","2021-09-02 11:57:33","flow",NA,"X6"
"EX67","2021-08-06 12:13:27","flow",14.111288890565,"X2"
"EX9","2021-10-12 12:13:37","no_flow",23.3999976253649,"X4"
"EX73","2021-08-10 11:02:59","no_flow",26.2044328246414,"X4"
"EX48","2021-08-10 11:23:02","no_flow",1.58830629043136,"X3"
"EX24","2021-08-18 07:02:53","flow",26.1310457353145,"X4"
"EX53","2021-10-12 12:42:04","no_flow",9.44072484840552,"X8"
"EX68","2021-08-26 14:05:54","flow",24.8729813468541,"X4"
"EX45","2021-09-03 09:34:59","no_flow",6.14878969860059,"X7"
"EX30","2021-09-28 09:53:11","no_flow",11.8782246010477,"X2"
"EX70","2021-09-15 12:02:33","no_flow",2.88306422355527,"X3"
"X4","2021-10-06 12:02:27","flow",7.97822499682021,"X7"
"EX27","2021-06-02 12:50:12","no_flow",14.2633050041707,"X1"
"EX63","2021-06-11 10:29:54","flow",NA,"X5"
"X9","2021-10-13 10:38:42","flow",8.27701528907957,"X7"
"EX72","2021-09-07 10:37:34","no_flow",1.77701594870043,"X6"
"EX57","2021-09-28 09:55:46","no_flow",5.21572527715907,"X7"
"X6","2021-10-22 09:08:48","wt",NA,"X3"
"X4","2021-06-11 10:42:25","flow",21.3032236445975,"X4"
"X7","2021-10-06 12:58:18","flow",10.9975795291254,"X8"
"EX60","2021-06-11 10:37:00","flow",21.2822559047898,"X4"
"EX52","2021-09-28 09:51:37","no_flow",13.9645147119113,"X1"
"EX9","2021-08-26 09:10:04","no_flow",15.9407241887847,"X1"
"EX43","2021-06-11 09:38:54","no_flow",12.114111673884,"X8"
"EX1","2021-09-07 08:13:38","no_flow",1.76129014384467,"X6"
"EX17","2021-09-03 09:02:57","wt",3.2028222556223,"X3"
"X13","2021-09-07 08:49:57","wt",NA,"X5"
"EX27","2021-10-22 09:18:28","no_flow",5.88669295100466,"X7"
"EX39","2021-10-22 11:09:59","wt",9.91774092903012,"X8"
"EX10","2021-09-18 11:59:05","no_flow",2.33790298855572,"X6"
"EX20","2021-08-18 07:34:26","flow",14.116530825517,"X2"
"EX35","2021-10-13 12:19:28","flow",12.1770148933071,"X8"
"EX47","2021-09-07 10:35:40","wt",NA,"X5"
"EX62","2021-06-11 10:18:48","no_flow",NA,"X6"
"EX28","2021-10-13 10:26:07","flow",27.2423359451213,"X4"
"EX69","2021-09-07 08:22:29","no_flow",13.859676012873,"X1"
"EX32","2021-06-11 08:15:44","no_flow",21.4342720183954,"X4"
"EX72","2021-10-13 11:25:12","flow",3.6221770517758,"X6"
"EX20","2021-09-28 09:35:24","no_flow",11.8258052515285,"X2"
"X6","2021-10-20 13:33:46","no_flow",23.1116912030094,"X4"
"EX1","2021-09-28 09:21:10","no_flow",NA,"X5"
"X9","2021-08-06 11:36:12","flow",NA,"X5"
"X5","2021-09-21 11:42:23","wt",NA,"X3"
"EX71","2021-08-26 11:26:15","no_flow",NA,"X3"
"EX32","2021-09-07 11:33:28","no_flow",23.069755723394,"X4"
"EX51","2021-10-20 13:58:15","no_flow",3.18185451581463,"X3"
"X10","2021-07-28 10:11:35","flow",39.3197540743419,"X1"
"X10","2021-08-10 11:53:17","flow",1.50967726615258,"X3"
"X8","2021-10-20 13:10:44","wt",23.0802395932979,"X4"
"EX53","2021-08-10 10:02:47","no_flow",1.67741918461397,"X3"
"X14","2021-09-08 08:32:17","wt",9.8024183600879,"X8"
"X11","2021-09-15 12:12:54","no_flow",NA,"X5"
"EX44","2021-09-03 09:39:10","wt",6.13306389374484,"X7"
"EX71","2021-09-21 13:10:40","no_flow",10.2270150911933,"X8"
"EX59","2021-06-11 10:35:15","flow",19.1120948346955,"X1"
"EX48","2021-10-12 12:58:31","no_flow",23.3895137554611,"X4"
"EX44","2021-08-18 09:10:20","flow",NA,"X5"
"EX56","2021-06-02 13:26:17","no_flow",18.3887078113307,"X4"
"EX44","2021-09-18 12:32:53","flow",10.5415311883084,"X8"
"EX15","2021-10-12 12:22:41","wt",9.46169258821319,"X8"
"EX24","2021-08-10 09:35:19","wt",NA,"X6"
"EX55","2021-09-15 12:48:33","no_flow",2.9774190526898,"X3"
"X1","2021-08-05 12:55:19","flow",28.9826583491583,"X4"
"EX62","2021-10-22 09:31:48","no_flow",9.92822479893395,"X8"
"EX48","2021-10-20 13:59:01","no_flow",3.18185451581463,"X3"
"EX6","2021-09-15 10:59:08","no_flow",2.9197577682187,"X3"
"EX31","2021-09-03 09:23:59","no_flow",10.6149182776353,"X8"
"EX16","2021-09-15 10:59:41","no_flow",14.567337231382,"X1"
"EX1","2021-08-06 09:18:08","wt",2.22258041961351,"X3"
"EX27","2021-08-10 09:58:01","no_flow",16.9681434393607,"X1"
"X10","2021-09-21 12:59:52","flow",13.1362889895082,"X2"
"EX40","2021-10-12 13:18:56","wt",5.477822024755,"X7"
"X10","2021-09-18 12:22:54","flow",NA,"X5"
"EX41","2021-07-23 08:41:27","no_flow",10.5153215135488,"X8"
"X9","2021-08-10 10:45:14","flow",26.2201586294972,"X4"
"EX26","2021-10-12 12:38:26","flow",9.46693452316511,"X8"
"EX12","2021-08-06 10:49:06","no_flow",NA,"X5"
"X5","2021-09-08 08:42:18","no_flow",11.8258052515285,"X2"
"EX48","2021-09-15 12:35:06","no_flow",2.73629004490154,"X6"
"X8","2021-10-12 12:21:50","wt",12.2818535923454,"X2"
"EX53","2021-09-15 12:50:24","no_flow",2.98266098764172,"X3"
"EX53","2021-09-28 09:51:59","no_flow",22.7604815612308,"X4"
"X14","2021-10-13 10:14:28","flow",5.57217685388954,"X3"
"EX72","2021-09-03 09:57:22","no_flow",15.3955629537851,"X1"
"EX25","2021-06-02 12:36:55","wt",12.0354826496053,"X8"
"EX17","2021-06-02 11:52:48","no_flow",11.8991923408554,"X8"
"EX31","2021-09-07 11:34:21","no_flow",2.93548357307445,"X3"
"EX20","2021-10-20 13:18:25","no_flow",5.34153171600512,"X7"
"EX46","2021-08-18 09:32:26","no_flow",NA,"X5"
"EX8","2021-10-12 12:14:17","no_flow",1.48346759139298,"X6"
"EX52","2021-06-02 13:14:55","no_flow",18.3782239414268,"X4"
"EX66","2021-08-18 09:17:43","flow",11.3802407806154,"X8"
"EX2","2021-10-22 08:09:24","no_flow",24.3749975264218,"X4"
"EX22","2021-09-15 11:20:48","no_flow",2.87782228860335,"X3"
"EX6","2021-07-23 07:20:58","no_flow",14.4782243371994,"X1"
"EX21","2021-10-12 13:45:30","no_flow",NA,"X5"
"EX16","2021-10-22 08:17:33","no_flow",12.6697567787874,"X2"
"EX35","2021-09-07 11:27:55","no_flow",1.76129014384467,"X6"
"EX3","2021-08-18 06:27:26","no_flow",NA,"X6"
"EX66","2021-07-23 08:44:16","flow",NA,"X6"
"EX17","2021-09-28 09:29:31","no_flow",13.9278211672479,"X1"
"EX63","2021-09-07 09:13:23","no_flow",23.0173363738749,"X4"
"EX25","2021-10-12 12:30:37","wt",14.6459662556608,"X1"
"EX25","2021-09-18 12:08:17","flow",NA,"X5"
"EX5","2021-09-15 10:56:34","no_flow",22.6399170573367,"X4"
"EX71","2021-09-15 12:02:30","no_flow",2.88306422355527,"X3"
"X1","2021-08-22 09:19:39","flow",16.8633047403223,"X1"
"EX35","2021-08-26 11:33:13","no_flow",24.5374975099313,"X4"
"X10","2021-10-22 11:15:28","flow",9.93870866883779,"X8"
"X1","2021-07-27 08:56:58","flow",NA,"X7"
"EX57","2021-09-15 12:46:15","no_flow",9.2677409949922,"X8"
"EX51","2021-10-20 13:58:15","no_flow",5.34677365095704,"X7"
"X1","2021-08-22 09:19:39","flow",25.0931426148347,"X4"
"X14","2021-10-19 08:52:00","flow",23.2951589263265,"X4"
"X2","2021-07-28 11:41:34","flow",NA,"X4"
"EX33","2021-07-23 08:12:41","wt",3.30766095466068,"X7"
"EX27","2021-06-02 12:50:12","no_flow",NA,"X5"
"EX16","2021-09-21 09:25:21","wt",13.1991922089312,"X2"
"X9","2021-09-21 11:34:40","flow",NA,"X4"
"EX17","2021-10-13 10:09:35","flow",32.1120935154537,"X1"
"EX34","2021-08-18 08:50:21","no_flow",NA,"X6"
"EX25","2021-06-02 12:36:55","wt",4.60766082273651,"X7"
"EX51","2021-10-12 13:00:33","no_flow",3.07701581677626,"X3"
"X3","2021-09-21 12:26:43","flow",NA,"X4"
"EX59","2021-09-18 12:53:28","flow",NA,"X5"
"X9","2021-10-06 12:21:59","flow",2.77822552451689,"X6"
"EX39","2021-08-18 09:02:22","flow",NA,"X3"
"EX5","2021-09-07 08:10:45","no_flow",13.859676012873,"X1"
"EX56","2021-10-20 13:41:37","no_flow",23.0854815282498,"X4"
"X9","2021-10-19 09:30:11","no_flow",3.16088677600696,"X3"
"EX21","2021-10-12 13:45:30","no_flow",12.245160047682,"X2"
"EX63","2021-09-03 10:04:17","flow",12.5124987302299,"X2"
"EX31","2021-07-23 07:58:55","no_flow",NA,"X6"
"EX65","2021-09-15 12:15:18","no_flow",9.28346679984796,"X8"
"EX56","2021-10-22 09:28:38","no_flow",NA,"X5"
"EX16","2021-09-18 11:38:51","no_flow",17.4399175850334,"X1"
"EX63","2021-09-21 11:20:07","flow",NA,"X4"
"EX9","2021-08-18 06:40:27","no_flow",11.4955633495576,"X8"
"EX34","2021-08-10 11:52:16","no_flow",12.9475793312391,"X2"
"EX34","2021-10-12 13:22:00","no_flow",NA,"X5"
"EX70","2021-10-13 12:39:18","wt",3.47540287312207,"X6"
"EX66","2021-10-20 12:26:17","flow",11.7262084874421,"X2"
"X1","2021-09-03 11:49:52","flow",6.04919293451414,"X7"
"X9","2021-09-28 08:25:12","no_flow",2.97217711773788,"X3"
"X3","2021-08-06 12:15:54","flow",12.3342729418646,"X8"
"EX52","2021-09-07 08:58:19","no_flow",9.91774092903012,"X8"
"X15","2021-09-28 10:03:22","wt",1.95524173706566,"X6"
"EX37","2021-09-07 11:26:18","no_flow",NA,"X5"
"EX28","2021-08-10 09:52:27","no_flow",NA,"X5"
"X11","2021-09-21 12:43:47","wt",18.7870948676765,"X1"
"X2","2021-09-21 12:29:12","flow",10.2374989610972,"X8"
"EX47","2021-07-23 08:56:39","wt",NA,"X5"
"EX62","2021-07-23 09:16:36","no_flow",24.0290298195952,"X4"
"EX50","2021-09-28 10:01:09","wt",11.8415310563843,"X2"
"EX9","2021-10-22 08:14:00","no_flow",17.3036272762835,"X1"
"EX38","2021-09-03 09:31:24","no_flow",3.2290319303819,"X3"
"EX39","2021-10-12 13:18:21","wt",3.05604807696858,"X3"
"EX31","2021-06-11 08:02:34","no_flow",19.4266109318106,"X1"
"EX70","2021-08-18 08:28:58","no_flow",NA,"X3"
"EX23","2021-09-28 09:38:03","no_flow",22.7657234961828,"X4"
"EX20","2021-08-06 10:27:26","flow",12.4653213156626,"X8"
"EX14","2021-09-28 09:30:54","no_flow",9.33064421441522,"X8"
"EX38","2021-08-18 09:01:00","no_flow",5.01128981403424,"X7"
"EX14","2021-10-12 11:53:00","no_flow",5.70846716263943,"X7"
"EX54","2021-09-21 11:08:54","wt",NA,"X5"
"X14","2021-10-20 13:53:04","flow",3.19758032067039,"X3"
"EX57","2021-07-23 09:14:37","wt",NA,"X6"
"EX61","2021-09-15 12:43:13","no_flow",2.95645131288213,"X3"
"X7","2021-09-18 12:04:47","wt",17.4241917801776,"X1"
"EX46","2021-08-18 09:32:26","no_flow",14.0064501915267,"X2"
"X12","2021-09-15 11:08:03","no_flow",9.27298292994412,"X8"
"EX46","2021-08-18 09:32:26","no_flow",NA,"X3"
"X14","2021-10-13 11:42:12","flow",NA,"X5"
"EX57","2021-09-07 09:11:14","no_flow",13.922579232296,"X1"
"EX38","2021-08-06 12:39:20","wt",NA,"X5"
"EX24","2021-09-15 11:12:38","no_flow",22.6556428621925,"X4"
"X14","2021-09-01 12:54:41","flow",13.0995954448447,"X2"
"EX33","2021-09-07 11:29:07","no_flow",23.1064492680575,"X4"
"EX10","2021-09-28 09:42:37","no_flow",9.32016034451139,"X8"
"X1","2021-09-03 11:49:52","flow",12.502014860326,"X2"
"EX65","2021-10-20 12:32:20","no_flow",3.26048354009341,"X3"
"X4","2021-10-22 10:01:49","flow",1.57782242052752,"X6"
"EX46","2021-10-20 13:56:02","no_flow",23.074997658346,"X4"
"EX5","2021-08-10 08:46:25","no_flow",5.09516077326494,"X7"
